Unnamed: 0,id,title,detail,condition,is_completed,price,location,source,model,model_type
669,22cf9a04-d632-4eac-b1e9-c13a5541d3ce,스토케유모차 스토케트레일즈,"스토케 트레일즈 아래 부분에 아기 짐 등 많이 둘수 있어서 진짜 편하고 좋았어요!!! 추천추천!!!! 사용감 있고 손잡이 가죽이 조금씩 벗겨졌어요. 사용하는데 문제는 없지만 편하게 쓰실 분, 민감하시면 피해주세요. 스토케용겨울우주복. 모기장 사진에 첨부한거 포함입니다. * 21일까지 가능합니다. * 비대면 문고리거래 희망합니다. * 민감하신 분은 피해주세요.",사용감 많음,True,30000.0,,daangn,trailz,
670,22d2176e-6e81-49db-80a7-439b060f3237,스토케 스쿠트 유모차,스토케 스쿠트 유모차 나눔합니다 저도 나눔받았고 분리해서 세탁한채로 보관만 하고있다가 안쓰게 되서 재나눔 해드려요~,사용감 적음,True,20000.0,경기도,daangn,scoot,
671,22f2fbac-bab0-4b84-b7cc-57713b6e1842,스토케 익스플로리 유모차 + 시블링 보드,당근에서 구매하고 몇번 안사용했어요. 놀이동산에 첫째 둘째 같이 데리고 다닐때만 사용했어요 아이들이 이제 다 커서 사용할 일이 없어서 팔아요 시블링보드 필요없으시면 유모차만 3만원에 드릴께요. 보드엔 첫째가 초3때까지 같이 태우고 잘 다녔어요 시블링보드는 정가가 비싸서 아이들이 둘이시면 같이 구매하시길 권해드려요^^ 사용감이 좀 있지만 깔끔한 블랙이라 별로 티도 안나요 컵홀더도 같이 드려요 강남 근처이시면 제가 직접 가져다 드릴수 있어요,사용감 적음,True,70000.0,서울특별시,daangn,explori,
683,239df146-3156-495a-8226-e15492644008,스토케 트레일즈 신형 프리미엄 유모차,"> 350,000원 => 가격내림 280,000원 (가격 더 이상 내림 없어요^^ ) 색상은 브로쉬드 그레이이고 흔한 멜란지 색상보다 정가가 더 비싸고 실제로 보시면 정말 고급스럽습니다^^ 시트나 손잡이 디테일사진 보시면 아시겠지만 상태 정말 좋구요. 다만 트렁크에 몇번 실고 내리면서 아랫부분에 생활기스 스크래치있어요. 단점은 무겁고 시트 분리후 접을 수 있어서 트렁크가 커야합니다^^ 그런데 그 단점마저 커버할 만큼 안정감있고 흔들림적고 핸들링 좋아요. 양방향보기 가능하고(사진확인) 하단에 바구니도 커서 마트가면 카트없이 왠만한 장은 다 봐집니다. 아시는 분은 아실테지만 휠이 데일리휠과 오프로드휠 두가지있는데 제가 오프로드휠을 고집했어요. 어지간한 턱은 무리없이 다닐수 있어요. 컵홀더/이너시트/방풍커버/타이어커버/ 같이 드립니다^^  컵홀더 안쪽 받침 하나 부셔짐 사용하는덴 문제 없습니다.",사용감 많음,True,280000.0,부산광역시,daangn,trailz,
686,23b552a6-4a33-4451-9b7c-3468b62b5467,스토케 익스플로리 디럭스 유모차,거의 안쓰고 보관만 했어요 상태 튼튼하고 좋은데 사용감은 있어요 비닐씌워보관했지만 먼지가 쌓여서 사용전에 세탁은 하셔야되요 사진에는 없지만 여름 겨울키트도 같이드려요 비대면거래원하고 남구 지석힐스테이트에서 거래합니다 예민하시고 비매너이신분은 패쓰해주세요,사용감 적음,True,45000.0,,daangn,explori,디럭스
687,23c81e9f-8478-46a0-8773-fb5cc4f0f5bc,스토케 크루시 디럭스 유모차,"장바구니 커서 유명한 스토케 크루시 디럭스에요~ 요즘 잘 사용하지 않아서 베란다에서 잘 보관하다가 판매해요~ 시트랑 손잡이 색바램이나 까진 것 없어서 상태는 좋아요~ 다만, 앞부분에 스크레치는 좀 있네요~ 등받이 각도 조절 3단계 되고, 발받침 높이 조절도 되요~ 앞, 뒤보는 건 바구니시트를 빼서 돌려 넣으셔야 해요~ 신생아시트, 유모차가방, 가방걸이 드리고, 바퀴 바람넣는 도구도 드려요~ 직거래 혹은 비대면 문고리 거래 원합니다~",사용감 많음,True,10000.0,경기도,daangn,crusi,디럭스
688,23d0b54c-c0f8-46d5-a861-30e3745d7ced,스토케 V5 유모차,"스토케 익스플로리 V5 판매합니다. 작년 8월에 당근에서 아주 깨끗한 거 25 주고 사고+ 구성품 따로 많이 구매한 겁니다. 이제 기내용 휴대용으로 바뀌려고 올립니다. - 여름 키트 그때쯤 따로 구매했습니다. 한 여름만 쓰고 박스채로 보관 하고 있습니다. 가방은 아직 쓰고 있어서 못 드립니다. ㅜㅜ - 상태는 사진 참고해주세요 겨울 풋워머 있어서 편했습니다. 당근하려고 다 세탁해놓았습니다. 구성품: 블랙 가방, 블랙 키트, 컵홀더, 쿨시트 필요하시면 드립니다. 시트나 손잡이, 타이어 부분에 사용감 아주 조금 있지만 전체적인 상태는 매우 양호합니다. 부피때문에 직접 가지러 오셔야 합니다.",새 상품,True,160000.0,서울특별시,daangn,explori,
693,2405c437-c144-47a1-b6a0-b2cd1e74692f,스토케 익스플로리엑스 디럭스 유모차,유모차 20만원상당 백팩 모기장 바람박이 컵홀더유모차보관커버사서 보관했어요커버도 드릴게요현재도 갤러리아매장에 전시되어 팔고 있는 제품입니다 얼마사용 못했습니다 손잡이 가죽보시면 흡집하나 없이상태좋아요 보시고 구매가능합니다 ,사용감 적음,False,630000.0,초장동,bungae,explori,디럭스
696,241e8b5a-be8b-4936-aadd-147042d28047,스토케 익스플로리 엑스 디럭스 유모차,"스토캐는 다들 아시겠지만 프리미엄 유모차 중에서 품질면에서 단연 1등이라거 해도 과언이 아닌 유모차~~ 스토케 유모차가 2개가 있어서 하나는 내놓습니다. 차에 두고 사용하는 걸 주로 사용해서 요건 상태 깨끗합니다. 구입시기는 23년 11월, 사용시기는 24년 4월부터 사용했습니다.(스페어용이어서 자주 사용하진 않음) 당시 구입가격 192만원 필요하시면 유모차 커버랑 유모차 거치 모빌 같이 드려요~ 1) 일단 핸들링이 너무 좋구오.앞바퀴는 360도 회전이 되어서 한손으로도 핸들링 문제 없음 2) 시트 높이가 조절이 됩니다. 3) 시트 방향도 변경 기능합니다.마주보기도 되고 주행방향으로도 살치 가능 5)핸들 높이, 각도 조절이 되서 남편 높이에 맞출 수 있음 6)아이가 성장함에 짜로 발판 길이 조절 가능 7)수납가방은 옹량이 커서 기저귀,장난감,간식등 많이 들어가서 실용적입니다.",사용감 적음,True,450000.0,울산광역시,daangn,explori,디럭스
699,2426d916-796c-47f8-8265-4f60ac59ad3e,스토케 트레일즈,"스토케 트레일즈, 사용감 없는 새상품급으로 21년 당근에서 45만에 구매했습니다. (2018년산?) 아시다시피 너무 견고하고, 기스나 사용감은 있지만 고장이나 불편한 점 없습니다. 아이 하나 1년간 사용 후 1년은 보관만 했습니다. 보관하며 생긴 먼지 등 구매하셔서 세탁이 필요할 것 같아 구성품 모두 포함하여 15만에 저렴하게 올립니다. 트레일즈 모델은 무엇보다 짐 싣기에 최고입니다. 산책 후 마트에서 장보기까지 한번에, 큰 장바구니도 그대로 아래 짐칸에 툭 던져 넣으면 너무 편리합니다. 구성은 신생아패드, 양산, 컵홀더 2개, 레인커버, 모기장 입니다. 레인커버와 모기장은 사용안한 새상품이고 방풍커버는 정품 아닌 호환제품입니다. 원하시면 사용감 있으나 도노도노 유모차커버 함께 드립니다. 과천 3단지 래미안슈르에서 제품 그대로 가져가시면 좋겠고, 자동차로 실어가셔야 하면 디럭스유모차라 분리가 필요해서 남편이 있는 저녁시간 이후 가져가시면 좋겠습니다.",새 상품,True,100000.0,경기도,daangn,trailz,디럭스
713,24b4ed2d-0d08-40b6-9e0e-615844312a52,스토케 크루시 유모차,스토케 크루시 유모차 판매합니다~ 아는 언니 아기가 쓰던거 받아 유모차 세탁 업체에 맡겨 깨끗하게 사용했습니다. 아기가 크면서 판매하려고 합니다. 앞에 손잡이는 받을 때부터 없었는데 사용하는데 불편함은 없었습니다~ 쿠팡이나 온라인사이트에서 별도 구매 가능한걸로 알고있습니다~ 비대면 문고리로 거래 희망합니다,사용감 적음,True,14500.0,,daangn,crusi,
714,24b89bb7-18f4-472c-9cf6-65d9a90f04cc,스토케 익스플로리X 유모차+신생아카시트,"스토케 유모차 블랙 색상 판매합니다 컵홀더 포함이고, 시트 높이 조절 및 양대면 기능 있어요 22년도에 비싸게 당근하고 둘째까지 잘쓰다가 ㅎㅎㅎ 저렴하게 팝니다 바퀴 잘굴러가고 튼튼합니다 ! 바구니카시트는 차에도 유모차에도 모두 호환되는 제품입니다 구성품은 저게 다인거같아요 사용감있습니다 . 비대면 문고리거래 원합니다 필요하시면 방한커버도 드릴께요",사용감 많음,True,30000.0,경기도,daangn,explori,
719,24f6f2d5-b2cb-4942-9827-017ec2869998,스토케익스플로리V4,"스토케익스플로리V4 색상 멜란지 그레이 레인커버, 가방, 모기장,컵홀더 구성이고 사용감 있지만 유모차 천 깨끗하고 핸들링 좋아요 추가구매한 에시앙 유모차 라이너 + 블랭킷 7만원대 맘네스트 방풍커버 4만원대 바퀴커버 4개 모두 포함입니다 손잡이 윗부분 코팅까짐 있어 마지막 사진첨부합니다사용하는데 문제는 없어요",사용감 적음,True,130000.0,울산광역시,daangn,explori,
721,2539280f-ce9d-4fa1-a891-a113fbcd89e7,스토케 트레일즈 유모차,"스토케 트레일즈 유모차 가져가셔서 세탁해야합니다 (빨간 동그라미) 손잡이 가죽부분 흠짓 있는데 사용하는데 전혀 문제 없어요 손잡이 가죽부분 흠짓으로 5만원 상당 방풍커버 같이 드릴게요 ! 오프로드 사용 시 튼튼하고 안정감 있어요 악세사리 • 스토케 정품 설명서 -가방 - 신생아 유모차 시트 - 양산 -기저귀갈이대 -모기장 -비닐 커버 다 있어요. 무게가 있어 직접 가지러 오셔야해요 쿨거래시 네고 가능해요 - 시트 높이 조절 가능 - 양대면 기능 - 넓은 장바구니 중고 , 사용감 있습니다 . 이미지에 참고하세요 :-) 쿨거래시 네고해드립니다 . 찔러보기 사양합니다. 교환 및 환불 불가 합니다.",사용감 많음,True,50000.0,인천광역시,daangn,trailz,
723,2545ab38-19f3-46a3-b013-80f4abeecf80,스토케 크루시 유모차,2016년도쯤 구매했던거같아요 스토케 크루시입니다. 첫째 잠깐 타고 보관했다가 막내 잠깐 탔어요 커버에 좀 이염있는데 세탁해서 쓰셔야해요 튼튼하긴 해요. 중고이니 감안하시고 저렴하게 데려가서 쓰기엔 좋아요.,사용감 많음,True,60000.0,대전광역시,daangn,crusi,
728,2579002f-d20d-4d77-acfd-f5c660a091d6,스토케 익스플로리 엑스 골든옐로우,"스토케 익스플로리 엑스 골든옐로우 판매합니다 23년 봄 현대백화점 무역센터점에서 구매했고, 아기가 유모차를 별로 안좋아해서 금방 졸업했어요. 실 사용기간 1년 미만입니다. 색상이 밝아서 오염이있는데 세탁하시면 새상품처럼 사용 가능하실거에요 오염이 있는 부분 사진 클로즈업해서 찍었습니다! 참고하세요 - 신생아부터 48개월까지 사용 가능해요 - 22kg까지 태울 수 있어요 - 시트 높이 조절되고, 양대면도 가능합니다",새 상품,True,551000.0,서울특별시,daangn,explori,
730,25920e11-863d-4d30-80f0-fcd6a3cde169,스토케크루시디럭스유모차,스토케디럭스유모차 나눔합니다 혹시나 필요한 분이 계실까바 올립니다 사용감있구요 밑에 바구니부분망이 찢어졌는데 진짜 무거운짐까지 문제없습니다 방풍이랑 컵홀더있어요 아직까지 정말 튼튼합니다 핸들링도 좋구요,사용감 많음,True,25000.0,부산광역시,daangn,crusi,디럭스
734,25df168b-9af9-40c5-bc8b-c8d2482ccbdb,스토케 익스플로리 V3 디럭스 유모차,"두 아이(남매) 사용했던 물건을 지인에게 받아서, 둘째 신생아 시기에 1년 정도 잘 사용했습니다. V3라 구모델이긴 해도, 이 집 저 집 돌면서 사용했던 물건은 아니라 바퀴 사용감 많지 않고 전체적으로 깨끗합니다. 둘째가 유모차 거부 한 번도 없이 정말 잘 탔어요! 좀 무겁긴 해도, 디럭스 유모차가 아기에게 확실히 편안한 유모차인건 경험상 확실한 것 같습니다. 특히 형제 자매 있으신 분들은 큰 아이 태울 수 있는 풋보드도 있어서 편하실 거예요(사진 참조). 그 외 구성품으로, 전용 풋워머(풋머프), 발받침대, 우양산, 모기장, 레인커버, 와우베이비 방한커버, 맘네스트 간절기용 방풍커버+햇빛가리개 함께 드립니다. 올 여름에 장마철 직후쯤 유모차 세탁까지 싹 해두었습니다. 바빠서 비닐 포장 상태로 보관하다 내놓습니다. 필요하신 분, 저렴한 가격에 모두 드려요~ 가져가세요!",사용감 적음,True,135000.0,서울특별시,daangn,explori,디럭스
735,25e2cd63-48c3-479d-a8a4-d50de7069288,절충형유모차 스토케 스쿠트 판매합니다!,"스토케 스쿠트 멜란지 색상 입니다 손잡이 가죽커버 구매해서 씌워두었어요. 절충형이고 안정감 있어 신생아때 잘 태웠네요~ 바퀴 닳음 거의 없지만 사용감 있어요! 사용하는데 이상은 없구 가끔 빠지더라구요! 컵홀더, 양산, 방풍커버 등등 있어요~~",사용감 많음,True,38000.0,울산광역시,daangn,scoot,절충형
736,25eca732-a28f-44de-b286-9a56b03227b3,스토케 트레일즈 디럭스 유모차 블랙,스토케 유모차 디럭스 블랙 색상 판매합니다 생활 오염 있으나 기능정상 사진에 보이는 썸머 키트(새것)로 여름 준비 하시면 깔끔할것 같습니다~ 썸머키트만 5만원 넘습니다ㅜㅜ,사용감 적음,True,50000.0,서울특별시,daangn,trailz,디럭스
739,25f6e1dd-6e9e-4da1-a905-2f03f4f2a2b2,스토케 디럭스 유모차 익스플로리 빨간색,스토케 디럭스 유모차 익스플로리 빨간색입니다 7개월 전 당근으로 구매해서 3개월 정도 사용했고 보관하다 재당근합니다 접히긴 하는데 제가 방법을 몰라 그대로 두었습니다 가져가실 때 참고해주세요 유모차 세탁 업체 맡기실 예정이라면 업체에서 바로 수거해간 다음 댁으로 배송받으시는 방법도 있습니다,사용감 많음,True,85000.0,세종특별자치시,daangn,explori,디럭스
740,26016f66-08d1-4d62-9bfb-f7bc111a4ec8,스토케 요요 휴대용 팔아요,스토케 요요 휴대용유모차에요 구매한지 4년정도 됬고 기스와 닳은곳이 있어요 사용하는데는 지장없고 세탁해둔거라 바로쓰심되세요 육아중이라 문고리거래원합니다,사용감 많음,True,54000.0,부산광역시,daangn,yoyo,
